IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
141.147.181.148,8443,8443,TRUE,JP,Asia Pacific,Tokyo,83,9.35
138.3.211.101,8880,8880,FALSE,JP,Asia Pacific,Tokyo,75,9.34
158.179.189.106,8880,8880,FALSE,JP,Asia Pacific,Tokyo,77,9.34
158.179.186.234,2095,2095,FALSE,JP,Asia Pacific,Tokyo,87,9.34
168.138.195.31,2086,2086,FALSE,JP,Asia Pacific,Tokyo,92,9.34
132.145.120.118,2082,2082,FALSE,JP,Asia Pacific,Tokyo,77,9.34
140.238.60.177,2082,2082,FALSE,JP,Asia Pacific,Tokyo,73,9.34
138.3.218.160,2082,2082,FALSE,JP,Asia Pacific,Tokyo,82,9.33
131.186.43.207,2082,2082,FALSE,JP,Asia Pacific,Tokyo,88,9.33
132.145.121.247,8080,8080,FALSE,JP,Asia Pacific,Tokyo,76,9.33
131.186.58.151,2082,2082,FALSE,JP,Asia Pacific,Tokyo,69,9.33
158.101.155.246,2086,2086,FALSE,JP,Asia Pacific,Tokyo,81,9.33
158.101.140.255,2096,2096,TRUE,JP,Asia Pacific,Tokyo,90,9.33
131.186.37.49,8880,8880,FALSE,JP,Asia Pacific,Tokyo,89,9.32
158.101.136.239,80,80,FALSE,JP,Asia Pacific,Tokyo,74,9.32
158.101.158.238,8080,8080,FALSE,JP,Asia Pacific,Tokyo,87,9.32
141.147.179.64,2096,2096,TRUE,JP,Asia Pacific,Tokyo,94,9.3
168.138.209.84,2095,2095,FALSE,JP,Asia Pacific,Tokyo,83,9.3
131.186.63.127,2087,2087,TRUE,JP,Asia Pacific,Tokyo,92,9.3
131.186.41.255,2096,2096,TRUE,JP,Asia Pacific,Tokyo,158,9.3
151.145.74.56,8443,8443,TRUE,JP,Asia Pacific,Tokyo,75,9.3
138.3.216.67,8880,8880,FALSE,JP,Asia Pacific,Tokyo,85,9.29
158.101.155.115,2082,2082,FALSE,JP,Asia Pacific,Tokyo,89,9.28
158.101.143.49,80,80,FALSE,JP,Asia Pacific,Tokyo,77,9.28
131.186.37.191,8080,8080,FALSE,JP,Asia Pacific,Tokyo,70,9.27
132.145.112.168,80,80,FALSE,JP,Asia Pacific,Tokyo,76,9.27
152.70.106.21,8880,8880,FALSE,JP,Asia Pacific,Tokyo,80,9.26
158.101.136.239,8080,8080,FALSE,JP,Asia Pacific,Tokyo,84,9.26
152.70.98.174,8880,8880,FALSE,JP,Asia Pacific,Tokyo,91,9.26
138.3.210.114,2082,2082,FALSE,JP,Asia Pacific,Tokyo,93,9.26
131.186.60.162,2082,2082,FALSE,JP,Asia Pacific,Tokyo,86,9.25
141.147.168.159,2086,2086,FALSE,JP,Asia Pacific,Tokyo,86,9.24
140.238.35.138,8443,8443,TRUE,JP,Asia Pacific,Tokyo,135,9.24
140.238.54.164,2083,2083,TRUE,JP,Asia Pacific,Tokyo,86,9.23
158.101.89.33,80,80,FALSE,JP,Asia Pacific,Tokyo,72,9.23
141.147.166.95,2053,2053,TRUE,JP,Asia Pacific,Tokyo,179,9.23
158.101.133.129,80,80,FALSE,JP,Asia Pacific,Tokyo,77,9.22
158.101.158.251,2087,2087,TRUE,JP,Asia Pacific,Tokyo,101,9.22
158.101.136.239,2052,2052,FALSE,JP,Asia Pacific,Tokyo,71,9.22
141.144.193.16,443,443,TRUE,NL,Europe,NLterdam,184,9.21
140.238.44.118,2053,2053,TRUE,JP,Asia Pacific,Tokyo,112,9.21
168.138.200.159,8880,8880,FALSE,JP,Asia Pacific,Tokyo,95,9.21
151.145.74.199,2086,2086,FALSE,JP,Asia Pacific,Tokyo,94,9.21
140.238.60.177,2096,2096,TRUE,JP,Asia Pacific,Tokyo,105,9.21
132.226.6.5,8880,8880,FALSE,JP,Asia Pacific,Tokyo,75,9.21
131.186.39.42,80,80,FALSE,JP,Asia Pacific,Tokyo,77,9.2
158.101.152.221,8080,8080,FALSE,JP,Asia Pacific,Tokyo,78,9.2
158.101.142.103,8880,8880,FALSE,JP,Asia Pacific,Tokyo,70,9.2
141.147.160.86,2096,2096,TRUE,JP,Asia Pacific,Tokyo,124,9.19
158.101.154.70,2052,2052,FALSE,JP,Asia Pacific,Tokyo,71,9.19
131.186.37.191,8443,8443,TRUE,JP,Asia Pacific,Tokyo,179,9.19
168.138.202.145,2053,2053,TRUE,JP,Asia Pacific,Tokyo,128,9.19
141.147.168.159,8880,8880,FALSE,JP,Asia Pacific,Tokyo,67,9.19
158.179.183.2,2095,2095,FALSE,JP,Asia Pacific,Tokyo,79,9.19
131.186.41.255,80,80,FALSE,JP,Asia Pacific,Tokyo,79,9.17
131.186.37.49,80,80,FALSE,JP,Asia Pacific,Tokyo,69,9.17
140.238.61.78,2053,2053,TRUE,JP,Asia Pacific,Tokyo,78,9.17
158.101.70.155,2086,2086,FALSE,JP,Asia Pacific,Tokyo,75,9.17
158.101.133.129,8443,8443,TRUE,JP,Asia Pacific,Tokyo,152,9.16
131.186.34.11,2082,2082,FALSE,JP,Asia Pacific,Tokyo,83,9.15
158.101.144.34,2052,2052,FALSE,JP,Asia Pacific,Tokyo,70,9.15
158.179.186.234,2083,2083,TRUE,JP,Asia Pacific,Tokyo,105,9.15
141.147.164.54,2087,2087,TRUE,JP,Asia Pacific,Tokyo,84,9.15
132.145.114.14,2087,2087,TRUE,JP,Asia Pacific,Tokyo,136,9.15
131.186.61.45,2053,2053,TRUE,JP,Asia Pacific,Tokyo,101,9.14
152.70.106.13,8880,8880,FALSE,JP,Asia Pacific,Tokyo,72,9.14
140.238.44.118,2087,2087,TRUE,JP,Asia Pacific,Tokyo,132,9.13
168.138.200.155,2083,2083,TRUE,JP,Asia Pacific,Tokyo,91,9.12
168.138.202.169,2082,2082,FALSE,JP,Asia Pacific,Tokyo,87,9.12
158.101.150.126,8080,8080,FALSE,JP,Asia Pacific,Tokyo,89,9.12
168.138.197.222,2053,2053,TRUE,JP,Asia Pacific,Tokyo,138,9.12
168.138.198.53,8080,8080,FALSE,JP,Asia Pacific,Tokyo,71,9.11
140.238.44.118,8880,8880,FALSE,JP,Asia Pacific,Tokyo,83,9.11
158.101.152.221,2082,2082,FALSE,JP,Asia Pacific,Tokyo,71,9.1
158.101.89.33,2096,2096,TRUE,JP,Asia Pacific,Tokyo,150,9.09
140.238.50.99,2096,2096,TRUE,JP,Asia Pacific,Tokyo,94,9.09
141.147.167.44,2095,2095,FALSE,JP,Asia Pacific,Tokyo,79,9.08
131.186.61.45,8880,8880,FALSE,JP,Asia Pacific,Tokyo,70,9.07
158.101.131.218,2086,2086,FALSE,JP,Asia Pacific,Tokyo,70,9.07
140.238.60.71,2096,2096,TRUE,JP,Asia Pacific,Tokyo,74,9.07
168.138.211.131,2082,2082,FALSE,JP,Asia Pacific,Tokyo,87,9.07
141.147.164.54,2053,2053,TRUE,JP,Asia Pacific,Tokyo,171,9.07
131.186.63.35,2052,2052,FALSE,JP,Asia Pacific,Tokyo,82,9.06
141.147.167.40,2087,2087,TRUE,JP,Asia Pacific,Tokyo,106,9.06
131.186.41.255,2087,2087,TRUE,JP,Asia Pacific,Tokyo,122,9.06
158.101.147.4,2053,2053,TRUE,JP,Asia Pacific,Tokyo,91,9.06
152.70.98.174,2086,2086,FALSE,JP,Asia Pacific,Tokyo,69,9.06
141.147.164.153,8443,8443,TRUE,JP,Asia Pacific,Tokyo,127,9.06
131.186.43.107,2083,2083,TRUE,JP,Asia Pacific,Tokyo,126,9.05
131.186.46.75,2052,2052,FALSE,JP,Asia Pacific,Tokyo,72,9.05
143.47.178.189,443,443,TRUE,NL,Europe,NLterdam,204,9.04
158.101.90.190,80,80,FALSE,JP,Asia Pacific,Tokyo,78,9.04
168.138.198.53,2095,2095,FALSE,JP,Asia Pacific,Tokyo,89,9.04
168.138.198.53,2052,2052,FALSE,JP,Asia Pacific,Tokyo,77,9.03
141.147.179.64,2083,2083,TRUE,JP,Asia Pacific,Tokyo,78,9.03
158.179.178.145,80,80,FALSE,JP,Asia Pacific,Tokyo,70,9.02
132.145.114.14,2083,2083,TRUE,JP,Asia Pacific,Tokyo,110,9.02
131.186.44.38,2053,2053,TRUE,JP,Asia Pacific,Tokyo,97,9.02
168.138.198.202,2082,2082,FALSE,JP,Asia Pacific,Tokyo,84,9.01
158.101.133.129,8080,8080,FALSE,JP,Asia Pacific,Tokyo,76,9.01
158.101.131.218,80,80,FALSE,JP,Asia Pacific,Tokyo,78,9
168.138.205.195,2095,2095,FALSE,JP,Asia Pacific,Tokyo,78,8.99
158.179.186.123,2053,2053,TRUE,HK,Asia Pacific,Hong Kong,192,8.99
89.168.106.158,443,443,TRUE,FR,Europe,Paris,233,8.34
150.230.148.50,443,443,TRUE,FR,Europe,Paris,175,8.3
141.147.174.190,2086,2086,FALSE,JP,Asia Pacific,Tokyo,69,8.97
132.145.120.118,2052,2052,FALSE,JP,Asia Pacific,Tokyo,67,8.97
158.101.140.154,80,80,FALSE,JP,Asia Pacific,Tokyo,67,8.96
168.138.198.202,2083,2083,TRUE,JP,Asia Pacific,Tokyo,126,8.95
168.138.212.40,2095,2095,FALSE,JP,Asia Pacific,Tokyo,74,8.95
141.147.181.148,8880,8880,FALSE,JP,Asia Pacific,Tokyo,77,8.95
141.147.181.148,2096,2096,TRUE,JP,Asia Pacific,Tokyo,126,8.94
168.138.208.17,2096,2096,TRUE,JP,Asia Pacific,Tokyo,113,8.94
131.186.60.162,2095,2095,FALSE,JP,Asia Pacific,Tokyo,83,8.94
158.101.69.144,2095,2095,FALSE,JP,Asia Pacific,Tokyo,80,8.92
168.138.213.210,2086,2086,FALSE,JP,Asia Pacific,Tokyo,78,8.91
158.179.186.123,2096,2096,TRUE,HK,Asia Pacific,Hong Kong,164,8.9
158.101.159.181,8880,8880,FALSE,JP,Asia Pacific,Tokyo,75,8.9
151.145.68.104,2052,2052,FALSE,JP,Asia Pacific,Tokyo,83,8.89
158.179.186.123,2083,2083,TRUE,HK,Asia Pacific,Hong Kong,201,8.89
158.101.149.81,80,80,FALSE,JP,Asia Pacific,Tokyo,85,8.88
140.238.50.32,8880,8880,FALSE,JP,Asia Pacific,Tokyo,79,8.86
158.101.139.42,2096,2096,TRUE,JP,Asia Pacific,Tokyo,124,8.86
168.138.205.38,2096,2096,TRUE,JP,Asia Pacific,Tokyo,158,8.86
152.70.111.251,2083,2083,TRUE,JP,Asia Pacific,Tokyo,97,8.86
168.138.198.53,8080,8080,FALSE,JP,Asia Pacific,Tokyo,80,8.86
158.101.68.100,2082,2082,FALSE,JP,Asia Pacific,Tokyo,95,8.86
140.238.51.89,2083,2083,TRUE,JP,Asia Pacific,Tokyo,113,8.85
138.3.212.226,2052,2052,FALSE,JP,Asia Pacific,Tokyo,82,8.84
158.101.69.12,80,80,FALSE,JP,Asia Pacific,Tokyo,82,8.84
132.226.14.155,8880,8880,FALSE,JP,Asia Pacific,Tokyo,79,8.84
138.3.217.39,2083,2083,TRUE,JP,Asia Pacific,Tokyo,139,8.83
141.147.174.190,8880,8880,FALSE,JP,Asia Pacific,Tokyo,83,8.82
141.147.181.242,80,80,FALSE,JP,Asia Pacific,Tokyo,76,8.82
168.138.212.40,80,80,FALSE,JP,Asia Pacific,Tokyo,75,8.82
158.101.149.71,8080,8080,FALSE,JP,Asia Pacific,Tokyo,79,8.82
158.101.159.212,2082,2082,FALSE,JP,Asia Pacific,Tokyo,71,8.81
151.145.68.104,8880,8880,FALSE,JP,Asia Pacific,Tokyo,93,8.81
131.186.61.45,2082,2082,FALSE,JP,Asia Pacific,Tokyo,77,8.81
141.147.169.195,2086,2086,FALSE,JP,Asia Pacific,Tokyo,75,8.81
140.238.38.245,2086,2086,FALSE,JP,Asia Pacific,Tokyo,75,8.8
158.101.149.71,80,80,FALSE,JP,Asia Pacific,Tokyo,71,8.8
168.138.211.131,8880,8880,FALSE,JP,Asia Pacific,Tokyo,81,8.8
151.145.65.203,8443,8443,TRUE,JP,Asia Pacific,Tokyo,91,8.8
151.145.65.8,8880,8880,FALSE,JP,Asia Pacific,Tokyo,97,8.79
132.145.113.148,2082,2082,FALSE,JP,Asia Pacific,Tokyo,78,8.79
131.186.39.42,2096,2096,TRUE,JP,Asia Pacific,Tokyo,117,8.79
168.138.209.84,8880,8880,FALSE,JP,Asia Pacific,Tokyo,90,8.78
132.145.114.14,8080,8080,FALSE,JP,Asia Pacific,Tokyo,83,8.78
131.186.34.244,2087,2087,TRUE,JP,Asia Pacific,Tokyo,178,8.78
131.186.43.107,8880,8880,FALSE,JP,Asia Pacific,Tokyo,79,8.77
151.145.69.174,2095,2095,FALSE,JP,Asia Pacific,Tokyo,71,8.77
140.238.44.27,443,443,TRUE,JP,Asia Pacific,Tokyo,116,8.76
138.3.220.4,2053,2053,TRUE,JP,Asia Pacific,Tokyo,80,8.76
141.147.168.159,2096,2096,TRUE,JP,Asia Pacific,Tokyo,109,8.76
131.186.63.35,2095,2095,FALSE,JP,Asia Pacific,Tokyo,80,8.75
141.147.167.44,2087,2087,TRUE,JP,Asia Pacific,Tokyo,98,8.74
131.186.62.26,8080,8080,FALSE,JP,Asia Pacific,Tokyo,77,8.74
132.145.121.123,8880,8880,FALSE,JP,Asia Pacific,Tokyo,71,8.74
141.147.170.160,2053,2053,TRUE,JP,Asia Pacific,Tokyo,122,8.74
130.162.248.90,443,443,TRUE,FR,Europe,Paris,183,6.98
140.238.36.216,80,80,FALSE,JP,Asia Pacific,Tokyo,82,8.73
141.147.160.221,80,80,FALSE,JP,Asia Pacific,Tokyo,83,8.73
140.238.41.253,2053,2053,TRUE,JP,Asia Pacific,Tokyo,115,8.73
132.226.14.155,2086,2086,FALSE,JP,Asia Pacific,Tokyo,83,8.72
152.70.104.69,2096,2096,TRUE,JP,Asia Pacific,Tokyo,96,8.72
168.138.212.74,2087,2087,TRUE,JP,Asia Pacific,Tokyo,210,8.72
158.179.176.239,2082,2082,FALSE,JP,Asia Pacific,Tokyo,84,8.72
132.145.120.182,80,80,FALSE,JP,Asia Pacific,Tokyo,75,8.71
158.101.65.24,2087,2087,TRUE,JP,Asia Pacific,Tokyo,143,8.7
158.101.143.49,2082,2082,FALSE,JP,Asia Pacific,Tokyo,83,8.7
158.101.68.48,2082,2082,FALSE,JP,Asia Pacific,Tokyo,71,8.7
131.186.61.45,2095,2095,FALSE,JP,Asia Pacific,Tokyo,70,8.69
141.147.175.230,2053,2053,TRUE,JP,Asia Pacific,Tokyo,121,8.69
131.186.39.42,2053,2053,TRUE,JP,Asia Pacific,Tokyo,95,8.69
158.101.149.81,2095,2095,FALSE,JP,Asia Pacific,Tokyo,76,8.69
152.70.103.145,2095,2095,FALSE,JP,Asia Pacific,Tokyo,105,8.68
158.101.140.252,2087,2087,TRUE,JP,Asia Pacific,Tokyo,69,8.68
158.179.189.235,2052,2052,FALSE,JP,Asia Pacific,Tokyo,77,8.67
131.186.63.127,2086,2086,FALSE,JP,Asia Pacific,Tokyo,78,8.66
158.101.159.212,8080,8080,FALSE,JP,Asia Pacific,Tokyo,81,8.66
140.238.40.136,2053,2053,TRUE,JP,Asia Pacific,Tokyo,125,8.66
158.101.89.33,2082,2082,FALSE,JP,Asia Pacific,Tokyo,83,8.65
168.138.198.202,8443,8443,TRUE,JP,Asia Pacific,Tokyo,91,8.64
168.138.206.109,2052,2052,FALSE,JP,Asia Pacific,Tokyo,79,8.64
140.238.35.78,8080,8080,FALSE,JP,Asia Pacific,Tokyo,87,8.64
158.101.131.218,8880,8880,FALSE,JP,Asia Pacific,Tokyo,77,8.63
168.138.195.31,2082,2082,FALSE,JP,Asia Pacific,Tokyo,71,8.63
131.186.38.135,2086,2086,FALSE,JP,Asia Pacific,Tokyo,75,8.62
152.70.99.187,80,80,FALSE,JP,Asia Pacific,Tokyo,93,8.62
151.145.66.219,2053,2053,TRUE,JP,Asia Pacific,Tokyo,91,8.61
158.101.158.251,2095,2095,FALSE,JP,Asia Pacific,Tokyo,85,8.61
158.101.149.122,2082,2082,FALSE,JP,Asia Pacific,Tokyo,78,8.61
132.145.113.148,8443,8443,TRUE,JP,Asia Pacific,Tokyo,110,8.61
158.101.133.129,8080,8080,FALSE,JP,Asia Pacific,Tokyo,76,8.61
131.186.63.184,2053,2053,TRUE,JP,Asia Pacific,Tokyo,133,8.61
158.101.150.74,8880,8880,FALSE,JP,Asia Pacific,Tokyo,77,8.6
168.138.206.68,2052,2052,FALSE,JP,Asia Pacific,Tokyo,80,8.6
132.145.120.182,2087,2087,TRUE,JP,Asia Pacific,Tokyo,97,8.6
140.238.62.12,2083,2083,TRUE,JP,Asia Pacific,Tokyo,115,8.6
158.101.150.74,2053,2053,TRUE,JP,Asia Pacific,Tokyo,97,8.6
141.147.181.242,8443,8443,TRUE,JP,Asia Pacific,Tokyo,94,8.59
141.147.182.70,80,80,FALSE,JP,Asia Pacific,Tokyo,69,8.59
132.145.121.175,8080,8080,FALSE,JP,Asia Pacific,Tokyo,77,8.59
84.8.147.43,443,443,TRUE,NL,Europe,NLterdam,236,8.58
158.101.69.12,2082,2082,FALSE,JP,Asia Pacific,Tokyo,81,8.58
141.147.179.64,2086,2086,FALSE,JP,Asia Pacific,Tokyo,75,8.58
155.248.160.116,80,80,FALSE,JP,Asia Pacific,Tokyo,75,8.58
141.145.205.115,8443,8443,TRUE,FR,Europe,Paris,164,5
168.138.206.236,2053,2053,TRUE,JP,Asia Pacific,Tokyo,188,8.57
140.238.36.248,8080,8080,FALSE,JP,Asia Pacific,Tokyo,87,8.56
158.101.137.74,2087,2087,TRUE,JP,Asia Pacific,Tokyo,121,8.56
132.145.114.4,80,80,FALSE,JP,Asia Pacific,Tokyo,74,8.56
158.101.142.103,8080,8080,FALSE,JP,Asia Pacific,Tokyo,74,8.56
151.145.74.199,2095,2095,FALSE,JP,Asia Pacific,Tokyo,73,8.56
140.238.58.42,80,80,FALSE,JP,Asia Pacific,Tokyo,92,8.55
158.101.149.71,8443,8443,TRUE,JP,Asia Pacific,Tokyo,84,8.55
168.138.209.84,2052,2052,FALSE,JP,Asia Pacific,Tokyo,81,8.55
168.138.197.222,2087,2087,TRUE,JP,Asia Pacific,Tokyo,155,8.55
168.138.208.17,2052,2052,FALSE,JP,Asia Pacific,Tokyo,78,8.55
140.238.53.190,2096,2096,TRUE,JP,Asia Pacific,Tokyo,171,8.54
141.147.169.131,2083,2083,TRUE,JP,Asia Pacific,Tokyo,81,8.54
132.145.121.34,8080,8080,FALSE,JP,Asia Pacific,Tokyo,83,8.54
158.101.88.214,2095,2095,FALSE,JP,Asia Pacific,Tokyo,78,8.53
158.101.68.48,2053,2053,TRUE,JP,Asia Pacific,Tokyo,115,8.53
168.138.212.184,2096,2096,TRUE,JP,Asia Pacific,Tokyo,144,8.53
132.145.112.168,2096,2096,TRUE,JP,Asia Pacific,Tokyo,147,8.53
158.101.147.4,2086,2086,FALSE,JP,Asia Pacific,Tokyo,75,8.52
132.145.113.148,2087,2087,TRUE,JP,Asia Pacific,Tokyo,73,8.52
158.101.149.122,2096,2096,TRUE,JP,Asia Pacific,Tokyo,132,8.52
151.145.65.203,2087,2087,TRUE,JP,Asia Pacific,Tokyo,195,8.52
141.147.178.115,2083,2083,TRUE,JP,Asia Pacific,Tokyo,110,8.51
152.70.111.251,8443,8443,TRUE,JP,Asia Pacific,Tokyo,147,8.51
168.138.206.236,2082,2082,FALSE,JP,Asia Pacific,Tokyo,68,8.51
158.101.137.74,2082,2082,FALSE,JP,Asia Pacific,Tokyo,76,8.5
140.238.33.165,8880,8880,FALSE,JP,Asia Pacific,Tokyo,90,8.5
158.101.144.34,2095,2095,FALSE,JP,Asia Pacific,Tokyo,84,8.5
140.238.54.184,2096,2096,TRUE,JP,Asia Pacific,Tokyo,76,8.49
158.101.137.74,8443,8443,TRUE,JP,Asia Pacific,Tokyo,75,8.49
140.238.41.167,8443,8443,TRUE,JP,Asia Pacific,Tokyo,122,8.49
151.145.71.127,8080,8080,FALSE,JP,Asia Pacific,Tokyo,71,8.49
168.138.206.68,2052,2052,FALSE,JP,Asia Pacific,Tokyo,71,8.48
140.238.52.81,8080,8080,FALSE,JP,Asia Pacific,Tokyo,82,8.48
131.186.38.135,2052,2052,FALSE,JP,Asia Pacific,Tokyo,85,8.48
158.101.146.165,8880,8880,FALSE,JP,Asia Pacific,Tokyo,80,8.48
158.101.137.74,8080,8080,FALSE,JP,Asia Pacific,Tokyo,92,8.47
158.101.131.218,2083,2083,TRUE,JP,Asia Pacific,Tokyo,83,8.47
158.101.155.115,8443,8443,TRUE,JP,Asia Pacific,Tokyo,99,8.47
168.138.209.84,2086,2086,FALSE,JP,Asia Pacific,Tokyo,71,8.46
132.145.122.95,2095,2095,FALSE,JP,Asia Pacific,Tokyo,87,8.46
140.238.40.136,2096,2096,TRUE,JP,Asia Pacific,Tokyo,89,8.46
132.145.115.17,2087,2087,TRUE,JP,Asia Pacific,Tokyo,146,8.45
168.138.212.40,2082,2082,FALSE,JP,Asia Pacific,Tokyo,81,8.45
131.186.60.162,2096,2096,TRUE,JP,Asia Pacific,Tokyo,149,8.45
155.248.162.160,2053,2053,TRUE,JP,Asia Pacific,Tokyo,154,8.43
141.147.174.190,2082,2082,FALSE,JP,Asia Pacific,Tokyo,86,8.43
131.186.62.26,2052,2052,FALSE,JP,Asia Pacific,Tokyo,80,8.42
140.238.32.184,2083,2083,TRUE,JP,Asia Pacific,Tokyo,145,8.41
168.138.212.74,8880,8880,FALSE,JP,Asia Pacific,Tokyo,72,8.4
131.186.39.42,2086,2086,FALSE,JP,Asia Pacific,Tokyo,89,8.39
141.147.179.64,2082,2082,FALSE,JP,Asia Pacific,Tokyo,76,8.39
138.3.223.70,2086,2086,FALSE,JP,Asia Pacific,Tokyo,74,8.38
151.145.74.56,2083,2083,TRUE,JP,Asia Pacific,Tokyo,102,8.38
158.101.68.48,80,80,FALSE,JP,Asia Pacific,Tokyo,92,8.38
140.238.59.255,8443,8443,TRUE,JP,Asia Pacific,Tokyo,114,8.38
168.138.214.62,2096,2096,TRUE,JP,Asia Pacific,Tokyo,199,8.38
151.145.71.127,2086,2086,FALSE,JP,Asia Pacific,Tokyo,100,8.37
138.3.223.50,2083,2083,TRUE,JP,Asia Pacific,Tokyo,120,8.37
141.147.182.76,2087,2087,TRUE,JP,Asia Pacific,Tokyo,130,8.37
140.238.36.248,2087,2087,TRUE,JP,Asia Pacific,Tokyo,113,8.36
155.248.160.116,2082,2082,FALSE,JP,Asia Pacific,Tokyo,81,8.36
158.101.155.115,8080,8080,FALSE,JP,Asia Pacific,Tokyo,78,8.36
168.138.200.155,8080,8080,FALSE,JP,Asia Pacific,Tokyo,86,8.36
131.186.44.38,80,80,FALSE,JP,Asia Pacific,Tokyo,84,8.36
141.147.181.148,2087,2087,TRUE,JP,Asia Pacific,Tokyo,83,8.35
131.186.38.135,2053,2053,TRUE,JP,Asia Pacific,Tokyo,105,8.35
141.147.167.40,2086,2086,FALSE,JP,Asia Pacific,Tokyo,81,8.35
158.101.88.214,2052,2052,FALSE,JP,Asia Pacific,Tokyo,78,8.35
140.238.61.78,2083,2083,TRUE,JP,Asia Pacific,Tokyo,103,8.35
193.123.64.217,443,443,TRUE,FR,Europe,Paris,76,3.65
158.101.159.181,2083,2083,TRUE,JP,Asia Pacific,Tokyo,76,8.34
132.145.121.123,8443,8443,TRUE,JP,Asia Pacific,Tokyo,99,8.33
138.3.223.50,2053,2053,TRUE,JP,Asia Pacific,Tokyo,93,8.33
158.101.140.255,2083,2083,TRUE,JP,Asia Pacific,Tokyo,85,8.33
132.145.114.250,2095,2095,FALSE,JP,Asia Pacific,Tokyo,79,8.32
140.238.33.165,2082,2082,FALSE,JP,Asia Pacific,Tokyo,75,8.32
168.138.192.185,2096,2096,TRUE,JP,Asia Pacific,Tokyo,154,8.32
141.147.167.44,80,80,FALSE,JP,Asia Pacific,Tokyo,80,8.32
140.238.54.182,2096,2096,TRUE,JP,Asia Pacific,Tokyo,85,8.32
131.186.63.184,2086,2086,FALSE,JP,Asia Pacific,Tokyo,71,8.31
152.70.99.218,2082,2082,FALSE,JP,Asia Pacific,Tokyo,72,8.31
131.186.44.38,8443,8443,TRUE,JP,Asia Pacific,Tokyo,124,8.31
158.101.133.129,8880,8880,FALSE,JP,Asia Pacific,Tokyo,85,8.31
141.147.164.54,2095,2095,FALSE,JP,Asia Pacific,Tokyo,75,8.3
141.147.179.64,8080,8080,FALSE,JP,Asia Pacific,Tokyo,69,8.3
140.238.61.224,2053,2053,TRUE,JP,Asia Pacific,Tokyo,76,8.3
131.186.37.49,2087,2087,TRUE,JP,Asia Pacific,Tokyo,187,8.3
158.101.137.96,2083,2083,TRUE,JP,Asia Pacific,Tokyo,111,8.29
140.238.58.42,8443,8443,TRUE,JP,Asia Pacific,Tokyo,75,8.29
132.145.121.175,2082,2082,FALSE,JP,Asia Pacific,Tokyo,81,8.29
152.70.106.185,2095,2095,FALSE,JP,Asia Pacific,Tokyo,84,8.29
140.238.61.224,2086,2086,FALSE,JP,Asia Pacific,Tokyo,87,8.28
141.147.182.76,2082,2082,FALSE,JP,Asia Pacific,Tokyo,96,8.28
140.238.63.187,443,443,TRUE,JP,Asia Pacific,Tokyo,141,8.28
158.179.186.251,80,80,FALSE,JP,Asia Pacific,Tokyo,73,8.28
168.138.206.68,2053,2053,TRUE,JP,Asia Pacific,Tokyo,96,8.27
151.145.74.199,8443,8443,TRUE,JP,Asia Pacific,Tokyo,97,8.26
158.101.95.113,2087,2087,TRUE,JP,Asia Pacific,Tokyo,116,8.26
152.70.106.195,2095,2095,FALSE,JP,Asia Pacific,Tokyo,73,8.26
158.101.159.181,2095,2095,FALSE,JP,Asia Pacific,Tokyo,77,8.26
138.3.214.43,2096,2096,TRUE,JP,Asia Pacific,Tokyo,75,8.25
158.101.68.100,8080,8080,FALSE,JP,Asia Pacific,Tokyo,79,8.24
131.186.44.38,8880,8880,FALSE,JP,Asia Pacific,Tokyo,69,8.24
140.238.54.184,2053,2053,TRUE,JP,Asia Pacific,Tokyo,97,8.24
158.101.150.74,2082,2082,FALSE,JP,Asia Pacific,Tokyo,79,8.24
168.138.212.74,2052,2052,FALSE,JP,Asia Pacific,Tokyo,81,8.24
158.101.94.15,2095,2095,FALSE,JP,Asia Pacific,Tokyo,83,8.24
132.145.115.17,8443,8443,TRUE,JP,Asia Pacific,Tokyo,147,8.24
132.145.121.247,2086,2086,FALSE,JP,Asia Pacific,Tokyo,74,8.24
158.101.143.49,2083,2083,TRUE,JP,Asia Pacific,Tokyo,91,8.24
140.238.54.166,2087,2087,TRUE,JP,Asia Pacific,Tokyo,108,8.24
168.138.200.159,2086,2086,FALSE,JP,Asia Pacific,Tokyo,80,8.23
151.145.74.199,2096,2096,TRUE,JP,Asia Pacific,Tokyo,90,8.23
151.145.71.40,2053,2053,TRUE,JP,Asia Pacific,Tokyo,82,8.23
158.101.149.71,2082,2082,FALSE,JP,Asia Pacific,Tokyo,76,8.22
168.138.198.53,2096,2096,TRUE,JP,Asia Pacific,Tokyo,86,8.22
140.238.34.208,2095,2095,FALSE,JP,Asia Pacific,Tokyo,84,8.22
141.147.164.153,2083,2083,TRUE,JP,Asia Pacific,Tokyo,93,8.21
141.147.181.148,2095,2095,FALSE,JP,Asia Pacific,Tokyo,76,8.21
131.186.63.184,2082,2082,FALSE,JP,Asia Pacific,Tokyo,82,8.21
141.147.183.96,80,80,FALSE,JP,Asia Pacific,Tokyo,72,8.21
141.147.160.221,8443,8443,TRUE,JP,Asia Pacific,Tokyo,134,8.21
132.145.112.168,2082,2082,FALSE,JP,Asia Pacific,Tokyo,83,8.2
132.145.112.168,2083,2083,TRUE,JP,Asia Pacific,Tokyo,82,8.2
132.145.121.34,2083,2083,TRUE,JP,Asia Pacific,Tokyo,115,8.2
