IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
168.138.163.239,2096,2096,TRUE,SYD,Oceania,Sydney,31,5.65
168.138.206.236,2053,2053,TRUE,JP,Asia Pacific,Tokyo,102,5.65
143.47.190.232,443,443,TRUE,DE,Europe,DEnkfurt,183,5.65
139.185.34.245,443,443,TRUE,DXB,Middle East,Dubai,92,5.65
131.186.59.232,8080,8080,FALSE,HK,Asia Pacific,Hong Kong,127,5.64
152.70.69.199,80,443,TRUE,HYD,Asia Pacific,Hyderabad,42,5.63
150.230.63.93,443,443,TRUE,KIX,Asia Pacific,Osaka,74,5.62
151.145.66.219,2086,2086,FALSE,JP,Asia Pacific,Tokyo,81,5.61
158.101.137.74,2096,2096,TRUE,JP,Asia Pacific,Tokyo,93,5.61
158.101.155.246,2083,2083,TRUE,JP,Asia Pacific,Tokyo,76,5.6
151.145.69.105,2052,2052,FALSE,HK,Asia Pacific,Hong Kong,131,5.59
138.3.214.43,2096,2096,TRUE,JP,Asia Pacific,Tokyo,101,5.59
131.186.45.88,2095,2095,FALSE,JP,Asia Pacific,Tokyo,71,5.57
151.145.75.28,2087,2087,TRUE,JP,Asia Pacific,Tokyo,87,5.57
151.145.69.105,2095,2095,FALSE,HK,Asia Pacific,Hong Kong,140,5.56
138.3.212.162,2096,2096,TRUE,JP,Asia Pacific,Tokyo,132,5.55
158.101.148.221,2053,2053,TRUE,HK,Asia Pacific,Hong Kong,145,5.54
131.186.59.232,80,80,FALSE,HK,Asia Pacific,Hong Kong,145,5.53
141.147.164.153,8443,8443,TRUE,JP,Asia Pacific,Tokyo,73,5.53
141.147.182.70,8443,8443,TRUE,JP,Asia Pacific,Tokyo,85,5.53
151.145.75.28,2086,2086,FALSE,JP,Asia Pacific,Tokyo,72,5.52
158.101.146.160,8880,8880,FALSE,JP,Asia Pacific,Tokyo,76,5.52
141.147.170.160,8443,8443,TRUE,JP,Asia Pacific,Tokyo,84,5.5
168.138.212.74,8080,8080,FALSE,JP,Asia Pacific,Tokyo,84,5.5
193.123.250.209,2087,2096,TRUE,KR,Asia Pacific,Seoul,117,5.5
143.47.243.144,8443,443,TRUE,GB,Europe,London,184,5.49
131.186.59.232,8880,8880,FALSE,HK,Asia Pacific,Hong Kong,129,5.49
151.145.69.174,2087,2087,TRUE,JP,Asia Pacific,Tokyo,156,5.49
151.145.71.127,2082,2082,FALSE,JP,Asia Pacific,Tokyo,101,5.48
132.145.122.95,80,80,FALSE,JP,Asia Pacific,Tokyo,85,5.48
168.138.206.109,2083,2083,TRUE,JP,Asia Pacific,Tokyo,145,5.48
138.3.212.226,8080,8080,FALSE,JP,Asia Pacific,Tokyo,77,5.45
152.69.193.215,8443,443,TRUE,KIX,Asia Pacific,Osaka,95,5.44
131.186.40.31,2052,2052,FALSE,HK,Asia Pacific,Hong Kong,144,5.43
152.69.178.16,443,443,TRUE,AU,Oceania,AUbourne,82,5.42
138.3.212.226,2096,2096,TRUE,JP,Asia Pacific,Tokyo,105,5.42
158.101.148.221,2083,2083,TRUE,HK,Asia Pacific,Hong Kong,167,5.42
132.145.125.165,2087,2087,TRUE,JP,Asia Pacific,Tokyo,112,5.42
131.186.59.232,2052,2052,FALSE,HK,Asia Pacific,Hong Kong,136,5.41
168.138.212.74,2087,2087,TRUE,JP,Asia Pacific,Tokyo,114,5.4
168.138.209.244,2087,2087,TRUE,JP,Asia Pacific,Tokyo,106,5.4
151.145.69.174,2095,2095,FALSE,JP,Asia Pacific,Tokyo,104,5.39
138.3.212.162,2053,2053,TRUE,JP,Asia Pacific,Tokyo,75,5.39
168.138.205.38,2083,2083,TRUE,JP,Asia Pacific,Tokyo,153,5.39
152.70.235.207,443,443,TRUE,JP,Asia Pacific,Tokyo,85,5.37
141.147.178.115,2087,2087,TRUE,JP,Asia Pacific,Tokyo,75,5.37
152.69.227.103,443,0,TRUE,KR,Asia Pacific,Seoul,105,5.37
158.101.84.123,2053,2053,TRUE,JP,Asia Pacific,Tokyo,100,5.37
158.101.94.15,2096,2096,TRUE,JP,Asia Pacific,Tokyo,86,5.36
141.147.168.159,2053,2053,TRUE,JP,Asia Pacific,Tokyo,74,5.36
64.110.88.200,8443,80,FALSE,KR,Asia Pacific,Seoul,95,5.35
132.145.127.51,2086,2086,FALSE,JP,Asia Pacific,Tokyo,75,5.34
158.101.158.251,2096,2096,TRUE,JP,Asia Pacific,Tokyo,67,5.34
141.147.178.135,2096,2096,TRUE,HK,Asia Pacific,Hong Kong,140,5.33
168.138.213.210,2082,2082,FALSE,JP,Asia Pacific,Tokyo,77,5.32
131.186.61.45,2087,2087,TRUE,JP,Asia Pacific,Tokyo,84,5.31
158.101.159.181,2083,2083,TRUE,JP,Asia Pacific,Tokyo,124,5.31
132.145.127.21,2052,2052,FALSE,JP,Asia Pacific,Tokyo,71,5.31
140.238.59.255,2082,2082,FALSE,JP,Asia Pacific,Tokyo,79,5.3
131.186.59.94,8080,8080,FALSE,JP,Asia Pacific,Tokyo,84,5.29
132.145.120.103,2096,2096,TRUE,JP,Asia Pacific,Tokyo,160,5.29
129.146.248.140,443,443,TRUE,US,North America,Los Angeles,186,5.29
158.101.176.150,443,443,TRUE,DE,Europe,DEnkfurt,185,5.28
138.3.223.50,8443,8443,TRUE,JP,Asia Pacific,Tokyo,180,5.28
131.186.60.162,2082,2082,FALSE,JP,Asia Pacific,Tokyo,89,5.27
168.138.196.237,2086,2086,FALSE,JP,Asia Pacific,Tokyo,86,5.24
130.162.140.215,443,443,TRUE,JP,Asia Pacific,Tokyo,99,5.24
151.145.70.28,80,80,FALSE,JP,Asia Pacific,Tokyo,77,5.24
141.147.77.218,443,443,TRUE,DE,Europe,DEnkfurt,182,5.23
158.101.65.24,2053,2053,TRUE,JP,Asia Pacific,Tokyo,133,5.22
168.138.200.159,2086,2086,FALSE,JP,Asia Pacific,Tokyo,82,5.21
168.138.202.145,2053,2053,TRUE,JP,Asia Pacific,Tokyo,112,5.19
158.101.136.239,8080,8080,FALSE,JP,Asia Pacific,Tokyo,69,5.18
158.101.140.252,8880,8880,FALSE,JP,Asia Pacific,Tokyo,84,5.18
168.138.206.109,2087,2087,TRUE,JP,Asia Pacific,Tokyo,205,5.18
158.101.148.221,8080,8080,FALSE,HK,Asia Pacific,Hong Kong,140,5.17
168.138.206.68,2087,2087,TRUE,JP,Asia Pacific,Tokyo,129,5.14
192.18.145.19,2096,443,TRUE,CA,North America,Toronto,226,5.13
168.138.207.64,8443,8443,TRUE,JP,Asia Pacific,Tokyo,100,5.11
141.147.70.212,443,443,TRUE,DE,Europe,DEnkfurt,185,5.1
158.101.90.190,2086,2086,FALSE,JP,Asia Pacific,Tokyo,83,5.1
158.101.159.212,2096,2096,TRUE,JP,Asia Pacific,Tokyo,87,5.09
138.3.210.114,8443,8443,TRUE,JP,Asia Pacific,Tokyo,102,5.09
132.145.121.242,80,80,FALSE,HK,Asia Pacific,Hong Kong,133,5.09
132.145.121.242,2082,2082,FALSE,HK,Asia Pacific,Hong Kong,128,5.08
151.145.68.166,8080,8080,FALSE,JP,Asia Pacific,Tokyo,108,5.07
152.69.224.15,443,443,TRUE,KR,Asia Pacific,Seoul,104,5.06
132.145.121.247,2095,2095,FALSE,JP,Asia Pacific,Tokyo,86,5.05
141.147.72.247,443,443,TRUE,DE,Europe,DEnkfurt,191,5.05
151.145.69.105,8080,8080,FALSE,HK,Asia Pacific,Hong Kong,134,5.05
140.238.32.238,8080,8080,FALSE,JP,Asia Pacific,Tokyo,84,5.03
138.3.212.226,2053,2053,TRUE,JP,Asia Pacific,Tokyo,86,5.01
138.3.220.4,8443,8443,TRUE,JP,Asia Pacific,Tokyo,101,5.01
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
151.145.74.56,2083,2083,TRUE,JP,Asia Pacific,Tokyo,352,0
144.22.163.224,80,0,FALSE,GRU,South America,S?o Paulo,376,0
